#{"t_start": 1574307038.416484, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-859.460209,147,911.408295
-460.392697,139,911.613705
-881.761857,147,911.834558
-442.994233,132,912.034255
-282.118269,163,912.281938
-213.844892,1000,915.577766
-465.307849,144,915.796568
-505.15357,177,916.07493
-201.405886,1000,919.151524
-176.275248,1000,922.370521
-184.792768,1000,926.152026
-927.548569,148,926.364683
-150.582665,1000,929.886673
-803.281626,139,930.094473
-700.363375,199,930.411593
-601.155161,151,930.642343
-150.00548,1000,933.93578
-675.178108,133,934.139069
-210.381118,1000,938.035632
-244.746646,1000,940.957545
-507.584026,183,941.252355
-987.2135,129,941.438207
-771.114369,158,941.68509
-187.00182,1000,945.092667
-906.193701,165,945.342397
-875.502925,291,945.865134
-196.756354,1000,949.704376
-439.655313,131,949.907199
-424.30071,139,950.111826
-189.215281,1000,953.840832
-180.028346,1000,956.970867
-497.863356,134,957.169636
-844.820616,132,957.369485
-578.579465,116,957.538182
-460.666985,138,957.742368
-128.055018,1000,961.105882
-813.993863,162,961.354849
-112.682046,1000,965.119163
-97.700795,1000,969.523482
-548.060786,142,969.740704
-275.116206,97,969.884123
-906.717607,125,970.070874
-670.536929,118,970.242303
-305.463729,159,970.481827
-90.852842,1000,973.737338
-135.790831,1000,976.804763
-417.365739,185,977.093401
-723.717257,125,977.276178
-508.523001,171,977.546272
-176.217664,1000,981.3384
-196.140003,1000,984.596274
-367.078471,99,984.737345
-1068.788152,251,985.162589
-117.941391,1000,988.519538
-868.196949,130,988.71289
-664.59241,141,988.918262
-423.503141,102,989.064958
-382.018933,98,989.205889
-110.547188,1000,992.684113
-436.638717,113,992.856053
-118.411742,1000,995.633031
-951.431553,127,995.817297
-125.514992,1000,998.824712
-423.580471,213,999.179912
-779.524225,141,999.399287
-558.622214,142,999.610748
-690.821637,124,999.800068
-384.132093,142,1000.018151
-147.147298,1000,1003.502215
-185.98203,1000,1006.471513
-126.209387,1000,1009.894858
-182.588054,1000,1012.966204
-149.517387,1000,1016.290209
-193.818181,1000,1019.345457
-589.089699,117,1019.523663
-171.888904,1000,1022.62404
-166.329964,1000,1026.434469
-961.87687,186,1026.73475
-143.348953,1000,1029.826855
-162.248159,1000,1033.285648
-501.611638,113,1033.455761
-897.425063,147,1033.681613
-219.005652,225,1034.059929
-92.046028,1000,1037.767412
-528.037961,143,1037.991688
-877.167867,149,1038.224098
-651.684473,160,1038.479521
-532.047358,143,1038.689885
-880.994668,126,1038.879393
-405.79836,105,1039.034758
-187.782212,1000,1042.925828
-478.984766,134,1043.123888
-413.395356,134,1043.32441
-601.693272,133,1043.528133
-588.708943,138,1043.740937
-121.346357,1000,1047.071522
-117.093815,1000,1050.059235
-155.58027,1000,1054.039865
-423.1336,106,1054.191853
-589.437944,137,1054.403185
-402.742235,139,1054.61733
-503.105987,131,1054.810278
-535.779751,134,1055.011651
-377.189681,100,1055.154379
-415.974714,112,1055.320357
-129.724976,1000,1058.298933
-631.644152,140,1058.513517
-547.597673,128,1058.705522
-526.753102,132,1058.898305
-572.913296,130,1059.093353
-522.013568,133,1059.289775
-540.341996,174,1059.585466
-133.615438,1000,1063.004082
-154.122774,1000,1065.991021
-352.655466,121,1066.183948
-552.876438,135,1066.389949
-679.52607,138,1066.593641
-876.505488,178,1066.877322
-571.495365,144,1067.09879
-899.92179,140,1067.316598
-146.261352,1000,1070.581053
-501.931176,132,1070.79239
-580.893623,146,1071.037059
-400.054391,104,1071.190015
-864.144619,131,1071.391829
-164.635565,1000,1075.384352
-176.510341,1000,1078.795049
-439.731601,132,1078.998747
-387.006449,103,1079.143047
-518.362552,116,1079.317843
-578.389004,147,1079.537693
-141.029843,1000,1083.126655
-527.787287,216,1083.51098
-525.867629,139,1083.723051
-168.180118,1000,1086.518293
-502.439941,173,1086.794233
-412.103577,140,1086.997905
-135.09998,1000,1090.202228
-123.481663,1000,1093.946104
-402.159127,141,1094.161228
-402.868577,127,1094.351829
-255.419339,123,1094.530947
-473.678777,135,1094.728937
-135.694389,1000,1097.938673
-177.641444,1000,1101.747833
-360.515641,98,1101.889977
-950.082579,125,1102.078794
-472.864288,138,1102.288667
-848.925073,146,1102.502133
-540.538239,137,1102.710924
-530.396328,153,1102.937585
-501.272677,131,1103.131034
-128.891263,1000,1105.946001
-139.569702,1000,1108.608657
-980.980066,136,1108.808611
-431.711699,195,1109.104606
-734.235982,122,1109.294878
-380.850746,98,1109.433073
-168.494721,1000,1113.023005
-290.489647,154,1113.248117
-351.321039,79,1113.358609
-528.517078,138,1113.564575
-867.539829,127,1113.748935
-690.952064,123,1113.936545
-486.273165,131,1114.128854
-438.957561,110,1114.28723
-1065.312209,131,1114.481602
-470.938414,134,1114.67491
-292.321303,93,1114.807824
-329.981745,99,1114.955505
-883.913512,196,1115.266105
-933.981887,146,1115.489481
-412.458065,131,1115.683377
-1005.828169,132,1115.879538
-497.457705,136,1116.076006
-179.124025,1000,1119.770094
-1121.108926,135,1119.973034
-1110.996291,132,1120.168842
-307.126601,129,1120.356111
-576.559537,145,1120.573047
-120.097413,1000,1124.352361
-1057.357076,128,1124.546666
-139.36556,1000,1127.75728
-171.974342,1000,1131.11044
-904.955782,136,1131.323822
-415.5932,160,1131.571807
-267.301536,133,1131.769006
