#{"t_start": 1574124591.195837, "env_id": "BipedalWalker-v2"}
r,l,t
310.461534,799,3587.979684
308.737089,822,3591.461048
308.611376,808,3594.849167
306.659571,813,3598.306329
308.346945,792,3601.679234
304.716795,826,3605.173346
306.709607,819,3608.700511
303.068561,844,3612.305708
306.013665,808,3615.721459
306.033143,832,3619.266837
302.936378,827,3622.771261
-101.508771,43,3622.959877
92.293684,508,3625.109677
307.873013,772,3628.382571
304.753071,817,3631.89092
-99.519072,47,3632.096052
-99.413425,48,3632.305027
-102.387948,45,3632.503415
-100.532487,51,3632.727635
-102.671461,46,3632.931425
-99.627855,50,3633.15063
305.347029,802,3636.532078
309.353477,761,3639.755754
302.370873,820,3643.261729
306.198198,756,3646.459711
305.693256,783,3649.774191
96.616372,513,3651.933597
165.795722,682,3654.821503
101.563352,517,3657.013442
61.728179,447,3658.904542
306.426943,773,3662.155576
52.615886,450,3664.097362
302.876333,904,3667.904945
303.763589,865,3671.568365
303.928743,852,3675.153479
302.492781,856,3678.760855
307.070264,797,3682.133437
308.857526,781,3685.442958
308.082212,817,3688.89848
183.873294,814,3692.348106
305.278985,847,3695.935671
308.329727,788,3699.269307
309.747567,755,3702.440383
308.615115,759,3705.631511
307.710845,810,3709.046843
308.193968,796,3712.405496
305.64608,810,3715.869383
307.094746,809,3719.282909
305.85266,829,3722.768583
-102.52006,84,3723.129092
301.363031,881,3726.827745
307.989101,809,3730.232839
306.934461,812,3733.661765
305.429902,835,3737.178561
308.470053,792,3740.528722
25.391861,349,3741.98965
309.737401,768,3745.227341
32.812518,363,3746.757912
6.857199,301,3748.028205
36.713315,378,3749.609313
-57.37278,172,3750.341378
310.559535,777,3753.614692
310.778652,772,3756.858729
305.626835,851,3760.433471
-1.755358,296,3761.692624
309.112795,826,3765.181398
304.570042,854,3768.793542
301.247439,919,3772.674074
298.481914,967,3776.779368
296.694675,982,3780.936795
299.668425,922,3784.849157
180.041618,847,3788.424394
303.984792,874,3792.102456
306.812634,822,3795.561355
306.080877,852,3799.172686
