#{"t_start": 1574322396.451693, "env_id": "LunarLanderContinuous-v2"}
r,l,t
250.99888,201,1902.376732
245.290237,227,1903.5374
221.717267,720,1907.499108
201.650253,573,1910.653717
233.095843,940,1915.705565
279.755615,196,1916.56244
242.942812,310,1918.016605
259.468814,176,1918.775249
257.784554,176,1919.536559
266.075571,245,1920.650996
238.776973,559,1923.41029
246.797027,233,1924.467602
283.824537,519,1927.019151
286.739192,214,1927.957474
306.069535,250,1929.040932
298.370265,226,1930.020981
233.862197,748,1933.760403
223.132569,745,1937.478416
259.513448,174,1938.212848
259.245697,787,1942.130331
270.935524,180,1942.913917
255.051677,362,1944.621343
271.652814,220,1945.576268
237.250118,264,1946.793776
274.011456,173,1947.535607
248.123934,169,1948.243317
230.517221,308,1949.654502
279.650419,223,1950.659252
265.658688,261,1951.790898
301.70668,211,1952.724097
227.633685,581,1955.579149
252.140663,171,1956.305734
134.062384,1000,1961.11392
256.031606,203,1961.981131
193.059372,611,1965.358727
247.014501,328,1967.007757
247.142229,852,1971.202815
270.507787,363,1973.082475
135.160924,1000,1977.917506
219.790821,440,1980.174663
101.539152,1000,1985.6894
227.243679,287,1986.991296
107.791446,994,1994.294531
228.458835,302,1995.75994
220.876274,528,1998.629416
240.374606,286,1999.942337
73.400121,1000,2005.427202
237.68044,304,2006.798928
268.975527,174,2007.547265
245.205563,230,2008.555278
290.102119,243,2009.609925
252.147486,258,2010.75144
252.629532,146,2011.361072
303.544388,209,2012.282072
272.984171,216,2013.238
225.900904,233,2014.257852
304.748172,235,2015.292291
226.262399,384,2017.211573
197.828931,834,2022.102641
263.657586,190,2022.931468
287.703497,987,2028.088883
279.328953,201,2028.976369
257.287156,292,2030.383532
227.002196,333,2032.047981
220.658606,460,2034.42678
184.166784,708,2038.301405
214.438394,871,2043.186221
275.540282,162,2043.894616
155.104413,1000,2048.965489
261.704248,178,2049.727673
265.627233,171,2050.461013
245.96912,347,2052.120166
254.698489,162,2052.808202
252.941158,178,2053.571228
304.241856,127,2054.105025
263.402876,249,2055.23089
-25.734851,1000,2061.135798
291.185636,471,2063.4132
300.351511,202,2064.305518
290.159867,179,2065.066108
267.883527,193,2065.883536
279.716948,150,2066.519898
-14.220442,108,2066.980963
280.332436,287,2068.270254
252.543677,169,2069.00767
15.4071,1000,2075.859942
18.316359,114,2076.352287
62.22514,1000,2082.140592
251.808469,166,2082.85506
267.94546,189,2083.666394
