#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-66.386266,388,197.781312
-103.158397,76,197.900204
-85.759405,295,198.278513
-63.527244,349,198.748007
-101.156639,80,198.868933
-72.227554,321,199.274245
-103.716676,71,199.386667
-102.190601,472,199.979169
-96.028504,97,200.118678
-78.888838,239,200.435878
-102.749007,149,200.632943
-61.749888,488,201.269319
-19.657315,862,202.393134
-101.926029,71,202.47597
-76.39888,358,202.951823
-100.272449,79,203.073403
-63.179355,594,203.827955
127.069969,1600,205.91204
-81.467471,215,206.206612
-107.167995,87,206.306625
-58.492739,413,206.837587
-0.370472,1075,208.259162
-74.307999,480,208.912452
-87.062035,200,209.169593
-99.48089,110,209.328423
19.304164,1393,211.133634
-47.058403,556,211.851184
-39.026186,574,212.611807
-103.893539,78,212.701915
-51.502521,409,213.262321
-103.35692,75,213.349968
-37.451627,546,214.055261
-103.654122,76,214.173055
-107.482509,58,214.241293
-124.176647,71,214.353415
-99.458677,201,214.631639
-105.045791,55,214.696739
-106.337333,62,214.769453
-77.204504,282,215.164542
-107.002686,59,215.234217
-92.820577,296,215.615944
-100.250354,193,215.887929
-106.795167,104,216.036048
-86.878318,193,216.278859
-64.42844,445,216.878736
-104.696036,53,216.941324
-40.680783,726,217.89588
-104.582868,57,217.963178
-100.028936,100,218.106423
-97.354544,333,218.554609
134.661833,1600,220.617618
-106.744994,72,220.730212
-106.311695,46,220.785669
-106.989955,68,220.894652
-22.721704,1011,222.225617
-78.978607,255,222.564306
-102.628144,109,222.687235
-96.641915,99,222.82976
-35.739059,612,223.636756
-71.691264,262,223.979155
-96.245333,67,224.088288
-106.288351,93,224.195122
-109.269031,98,224.33676
-106.204433,57,224.40376
-15.748021,840,225.520174
-100.27683,225,225.82725
-77.259083,300,226.210258
-107.666633,48,226.268127
-7.495469,862,227.396101
-102.23873,58,227.493929
-14.885145,881,228.647928
-97.049482,72,228.731169
-109.028854,150,228.92853
-103.187904,119,229.093062
-94.321547,134,229.270899
-99.810037,99,229.412759
-91.860874,94,229.554445
-32.576159,523,230.236958
-105.186032,117,230.399067
-86.44156,177,230.624213
112.181765,1568,232.651634
-122.800213,66,232.756172
-61.857369,342,233.214328
-96.841971,131,233.392565
-116.048254,66,233.468682
-39.73635,559,234.187235
-72.845463,216,234.483829
-29.003236,454,235.087072
-114.89587,69,235.166841
-98.428272,78,235.286538
-8.199192,763,236.28306
-107.000255,42,236.33448
-91.405966,103,236.479914
-88.926056,197,236.765613
228.911407,1512,238.727763
-66.078779,310,239.152256
-90.971795,146,239.343628
-110.111743,137,239.524293
-92.933033,213,239.816053
-106.131163,52,239.877236
-65.433354,283,240.241899
-88.094868,254,240.579451
-109.733227,90,240.710945
-99.16677,96,240.850059
-84.342699,196,241.093723
-106.61438,263,241.43701
-77.61036,205,241.728131
